fecha_compra,id_producto,total_transacciones
2025-11-07,P060,1
2025-11-07,P063,1
2025-11-07,P064,1
2025-11-07,P066,1
2025-11-07,P068,1
2025-11-07,P070,1
2025-11-07,P072,1
2025-11-07,P073,2
2025-11-07,P075,1
2025-11-07,P079,1
2025-11-07,P081,1
2025-11-07,P083,1
2025-11-07,P084,1
2025-11-07,P085,1
2025-11-07,P086,3
2025-11-07,P087,2
2025-11-07,P089,1
2025-11-08,P006,1
2025-11-08,P008,1
2025-11-08,P009,1
2025-11-08,P011,1
2025-11-08,P014,1
2025-11-08,P016,1
2025-11-08,P018,1
2025-11-08,P025,1
2025-11-08,P027,3
2025-11-08,P028,1
2025-11-08,P031,1
2025-11-08,P032,2
2025-11-08,P033,2
2025-11-08,P039,1
2025-11-08,P040,1
2025-11-08,P047,1
2025-11-08,P048,1
2025-11-08,P052,1
2025-11-08,P054,1
2025-11-08,P055,1
2025-11-08,P058,1
2025-11-08,P063,1
2025-11-08,P064,2
2025-11-08,P065,1
2025-11-08,P066,1
2025-11-08,P068,1
2025-11-08,P070,1
2025-11-08,P075,1
2025-11-08,P078,2
2025-11-08,P085,1
2025-11-08,P086,2
2025-11-08,P087,1
2025-11-08,P092,1
2025-11-09,P004,1
2025-11-09,P009,2
2025-11-09,P010,2
2025-11-09,P015,1
2025-11-09,P021,1
2025-11-09,P028,1
2025-11-09,P029,2
2025-11-09,P031,2
2025-11-09,P038,2
2025-11-09,P047,1
2025-11-09,P048,2
2025-11-09,P053,2
2025-11-09,P054,1
2025-11-09,P056,1
2025-11-09,P057,1
2025-11-09,P063,1
2025-11-09,P065,1
2025-11-09,P071,2
2025-11-09,P073,2
2025-11-09,P075,2
2025-11-09,P079,2
2025-11-09,P083,1
2025-11-09,P084,2
2025-11-09,P091,1
2025-11-09,P093,1
2025-11-10,P002,2
2025-11-10,P003,1
2025-11-10,P006,1
2025-11-10,P007,1
2025-11-10,P009,1
2025-11-10,P010,1
2025-11-10,P014,1
2025-11-10,P015,1
2025-11-10,P016,1
2025-11-10,P017,1
2025-11-10,P018,1
2025-11-10,P024,1
2025-11-10,P025,1
2025-11-10,P028,1
2025-11-10,P029,1
2025-11-10,P033,1
2025-11-10,P038,2
2025-11-10,P044,2
2025-11-10,P047,1
2025-11-10,P052,2
2025-11-10,P053,1
2025-11-10,P056,1
2025-11-10,P057,2
2025-11-10,P058,1
2025-11-10,P060,1
2025-11-10,P064,1
2025-11-10,P071,1
2025-11-10,P078,2
2025-11-10,P079,1
2025-11-10,P081,1
2025-11-10,P083,1
2025-11-10,P086,1
2025-11-10,P089,1
2025-11-10,P093,2
2025-11-11,P002,3
2025-11-11,P006,1
2025-11-11,P009,1
2025-11-11,P011,1
2025-11-11,P014,1
2025-11-11,P016,1
2025-11-11,P017,1
2025-11-11,P018,1
2025-11-11,P025,2
2025-11-11,P028,2
2025-11-11,P031,2
2025-11-11,P032,1
2025-11-11,P033,2
2025-11-11,P038,2
2025-11-11,P039,2
2025-11-11,P055,1
2025-11-11,P057,2
2025-11-11,P059,1
2025-11-11,P060,2
2025-11-11,P063,1
2025-11-11,P072,1
2025-11-11,P073,2
2025-11-11,P074,1
2025-11-11,P075,1
2025-11-11,P083,2
2025-11-11,P085,1
2025-11-11,P087,1
2025-11-11,P091,1
2025-11-12,P003,2
2025-11-12,P004,1
2025-11-12,P008,2
2025-11-12,P009,2
2025-11-12,P013,1
2025-11-12,P015,2
2025-11-12,P018,3
2025-11-12,P021,1
2025-11-12,P025,2
2025-11-12,P027,1
2025-11-12,P029,2
2025-11-12,P032,1
2025-11-12,P033,2
2025-11-12,P038,1
2025-11-12,P048,1
2025-11-12,P049,1
2025-11-12,P051,1
2025-11-12,P052,1
2025-11-12,P053,1
2025-11-12,P058,1
2025-11-12,P059,1
2025-11-12,P063,2
2025-11-12,P064,1
2025-11-12,P065,1
2025-11-12,P073,2
2025-11-12,P074,2
2025-11-12,P075,1
2025-11-12,P083,1
2025-11-12,P084,1
2025-11-12,P089,1
2025-11-13,P003,2
2025-11-13,P006,1
2025-11-13,P007,1
2025-11-13,P008,1
2025-11-13,P011,1
2025-11-13,P015,2
2025-11-13,P016,2
2025-11-13,P024,1
2025-11-13,P025,1
2025-11-13,P027,2
2025-11-13,P028,1
2025-11-13,P029,1
2025-11-13,P031,2
2025-11-13,P037,1
2025-11-13,P039,1
2025-11-13,P040,1
2025-11-13,P044,1
2025-11-13,P055,1
2025-11-13,P057,3
2025-11-13,P058,1
2025-11-13,P063,1
2025-11-13,P064,1
2025-11-13,P069,2
2025-11-13,P070,1
2025-11-13,P071,1
2025-11-13,P072,1
2025-11-13,P073,1
2025-11-13,P080,1
2025-11-13,P081,1
2025-11-13,P083,1
2025-11-13,P084,1
2025-11-13,P085,4
2025-11-13,P092,1
2025-11-13,P093,2
2025-11-14,P004,2
2025-11-14,P008,1
2025-11-14,P009,1
2025-11-14,P013,2
2025-11-14,P015,1
2025-11-14,P016,1
2025-11-14,P017,1
2025-11-14,P018,1
2025-11-14,P021,2
2025-11-14,P024,1
2025-11-14,P025,1
2025-11-14,P029,3
2025-11-14,P033,1
2025-11-14,P037,2
2025-11-14,P044,1
2025-11-14,P048,1
2025-11-14,P052,1
2025-11-14,P053,1
2025-11-14,P054,2
2025-11-14,P058,1
2025-11-14,P059,1
2025-11-14,P060,1
2025-11-14,P063,1
2025-11-14,P065,2
2025-11-14,P069,1
2025-11-14,P070,1
2025-11-14,P073,1
2025-11-14,P078,2
2025-11-14,P080,1
2025-11-14,P081,1
2025-11-14,P083,1
2025-11-14,P084,1
2025-11-14,P092,4
2025-11-15,P002,1
2025-11-15,P007,2
2025-11-15,P011,1
2025-11-15,P013,4
2025-11-15,P016,1
2025-11-15,P024,1
2025-11-15,P025,2
2025-11-15,P028,1
2025-11-15,P029,1
2025-11-15,P033,1
2025-11-15,P039,4
2025-11-15,P044,2
2025-11-15,P054,1
2025-11-15,P058,1
2025-11-15,P060,1
2025-11-15,P063,1
2025-11-15,P064,3
2025-11-15,P066,2
2025-11-15,P070,1
2025-11-15,P071,1
2025-11-15,P072,1
2025-11-15,P073,1
2025-11-15,P075,1
2025-11-15,P081,1
2025-11-15,P085,1
2025-11-15,P089,1
2025-11-15,P091,2
2025-11-15,P092,1
2025-11-16,P002,1
2025-11-16,P003,2
2025-11-16,P007,1
2025-11-16,P009,1
2025-11-16,P014,1
2025-11-16,P016,1
2025-11-16,P017,1
2025-11-16,P018,1
2025-11-16,P021,3
2025-11-16,P027,2
2025-11-16,P028,1
2025-11-16,P031,2
2025-11-16,P037,2
2025-11-16,P044,1
2025-11-16,P048,4
2025-11-16,P052,1
2025-11-16,P053,3
2025-11-16,P054,1
2025-11-16,P055,1
2025-11-16,P056,1
2025-11-16,P057,1
2025-11-16,P060,1
2025-11-16,P064,1
2025-11-16,P069,1
2025-11-16,P074,1
2025-11-16,P075,2
2025-11-16,P078,1
2025-11-16,P080,1
2025-11-16,P081,1
2025-11-16,P093,1
2025-11-17,P002,1
2025-11-17,P003,1
2025-11-17,P009,3
2025-11-17,P013,2
2025-11-17,P014,1
2025-11-17,P016,3
2025-11-17,P018,2
2025-11-17,P025,2
2025-11-17,P027,1
2025-11-17,P028,1
2025-11-17,P029,1
2025-11-17,P037,1
2025-11-17,P044,1
2025-11-17,P047,1
2025-11-17,P054,2
2025-11-17,P055,1
2025-11-17,P057,1
2025-11-17,P058,2
2025-11-17,P060,1
2025-11-17,P064,1
2025-11-17,P066,1
2025-11-17,P068,1
2025-11-17,P071,1
2025-11-17,P072,2
2025-11-17,P073,2
2025-11-17,P078,2
2025-11-17,P080,1
2025-11-17,P084,1
2025-11-17,P089,2
2025-11-17,P091,2
2025-11-18,P002,1
2025-11-18,P003,1
2025-11-18,P004,1
2025-11-18,P006,1
2025-11-18,P007,1
2025-11-18,P011,1
2025-11-18,P014,1
2025-11-18,P016,1
2025-11-18,P017,1
2025-11-18,P018,1
2025-11-18,P025,3
2025-11-18,P027,2
2025-11-18,P028,2
2025-11-18,P033,2
2025-11-18,P038,1
2025-11-18,P049,1
2025-11-18,P053,1
2025-11-18,P055,1
2025-11-18,P056,1
2025-11-18,P057,1
2025-11-18,P059,1
2025-11-18,P060,1
2025-11-18,P063,1
2025-11-18,P065,1
2025-11-18,P070,3
2025-11-18,P071,1
2025-11-18,P072,2
2025-11-18,P073,1
2025-11-18,P079,1
2025-11-18,P084,2
2025-11-18,P086,2
2025-11-18,P087,1
2025-11-18,P089,1
2025-11-18,P093,1
2025-11-19,P002,1
2025-11-19,P006,1
2025-11-19,P007,1
2025-11-19,P008,2
2025-11-19,P009,2
2025-11-19,P011,1
2025-11-19,P013,1
2025-11-19,P016,1
2025-11-19,P017,3
2025-11-19,P024,1
2025-11-19,P025,1
2025-11-19,P031,3
2025-11-19,P032,1
2025-11-19,P037,1
2025-11-19,P039,3
2025-11-19,P040,2
2025-11-19,P044,3
2025-11-19,P048,1
2025-11-19,P049,1
2025-11-19,P052,2
2025-11-19,P053,1
2025-11-19,P054,1
2025-11-19,P057,1
2025-11-19,P058,2
2025-11-19,P063,3
2025-11-19,P064,1
2025-11-19,P066,2
2025-11-19,P071,1
2025-11-19,P072,3
2025-11-19,P073,2
2025-11-19,P084,1
2025-11-19,P091,1
2025-11-19,P093,2
2025-11-20,P002,2
2025-11-20,P004,2
2025-11-20,P006,1
2025-11-20,P008,1
2025-11-20,P010,1
2025-11-20,P013,1
2025-11-20,P016,2
2025-11-20,P017,1
2025-11-20,P027,1
2025-11-20,P029,1
2025-11-20,P032,1
2025-11-20,P037,2
2025-11-20,P039,1
2025-11-20,P048,1
2025-11-20,P051,1
2025-11-20,P053,1
2025-11-20,P055,2
2025-11-20,P058,1
2025-11-20,P059,1
2025-11-20,P063,1
2025-11-20,P064,1
2025-11-20,P065,1
2025-11-20,P066,1
2025-11-20,P068,1
2025-11-20,P070,2
2025-11-20,P074,2
2025-11-20,P078,1
2025-11-20,P079,1
2025-11-20,P080,3
2025-11-20,P083,1
2025-11-20,P086,1
2025-11-20,P087,2
2025-11-20,P092,1
2025-11-21,P002,2
2025-11-21,P003,1
2025-11-21,P004,1
2025-11-21,P006,1
2025-11-21,P010,1
2025-11-21,P013,1
2025-11-21,P015,1
2025-11-21,P016,2
2025-11-21,P017,2
2025-11-21,P018,1
2025-11-21,P032,1
2025-11-21,P033,1
2025-11-21,P038,3
2025-11-21,P044,1
2025-11-21,P051,1
2025-11-21,P057,2
2025-11-21,P059,2
2025-11-21,P060,3
2025-11-21,P063,1
2025-11-21,P068,1
2025-11-21,P069,1
2025-11-21,P073,2
2025-11-21,P075,1
2025-11-21,P076,1
2025-11-21,P083,2
2025-11-21,P085,2
2025-11-21,P086,2
2025-11-21,P087,1
2025-11-21,P089,1
2025-11-21,P091,1
2025-11-21,P093,2
2025-11-22,P006,2
2025-11-22,P008,1
2025-11-22,P011,1
2025-11-22,P015,2
2025-11-22,P016,1
2025-11-22,P017,1
2025-11-22,P018,1
2025-11-22,P024,1
2025-11-22,P025,2
2025-11-22,P029,1
2025-11-22,P032,2
2025-11-22,P033,1
2025-11-22,P040,1
2025-11-22,P044,2
2025-11-22,P047,1
2025-11-22,P049,1
2025-11-22,P053,1
2025-11-22,P058,1
2025-11-22,P059,1
2025-11-22,P063,1
2025-11-22,P065,2
2025-11-22,P066,1
2025-11-22,P072,1
2025-11-22,P074,1
2025-11-22,P075,1
2025-11-22,P076,2
2025-11-22,P078,1
2025-11-22,P080,3
2025-11-22,P091,1
2025-11-22,P092,1
2025-11-22,P093,3
2025-11-23,P004,1
2025-11-23,P008,1
2025-11-23,P009,1
2025-11-23,P010,1
2025-11-23,P014,1
2025-11-23,P015,1
2025-11-23,P016,3
2025-11-23,P017,1
2025-11-23,P018,1
2025-11-23,P024,1
2025-11-23,P025,1
2025-11-23,P028,1
2025-11-23,P029,1
2025-11-23,P031,2
2025-11-23,P032,1
2025-11-23,P037,1
2025-11-23,P038,2
2025-11-23,P039,1
2025-11-23,P040,2
2025-11-23,P047,1
2025-11-23,P049,1
2025-11-23,P055,1
2025-11-23,P056,2
2025-11-23,P058,2
2025-11-23,P063,1
2025-11-23,P064,1
2025-11-23,P069,2
2025-11-23,P076,1
2025-11-23,P078,1
2025-11-23,P081,2
2025-11-23,P084,1
2025-11-23,P085,1
2025-11-23,P091,1
2025-11-23,P093,2
2025-11-24,P002,1
2025-11-24,P003,1
2025-11-24,P004,1
2025-11-24,P006,1
2025-11-24,P007,1
2025-11-24,P011,2
2025-11-24,P014,1
2025-11-24,P015,1
2025-11-24,P016,1
2025-11-24,P018,2
2025-11-24,P032,1
2025-11-24,P037,1
2025-11-24,P040,1
2025-11-24,P044,1
2025-11-24,P048,2
2025-11-24,P053,2
2025-11-24,P054,1
2025-11-24,P055,1
2025-11-24,P059,1
2025-11-24,P060,3
2025-11-24,P063,1
2025-11-24,P064,1
2025-11-24,P065,1
2025-11-24,P066,2
2025-11-24,P069,1
2025-11-24,P073,2
2025-11-24,P075,1
2025-11-24,P076,1
2025-11-24,P078,1
2025-11-24,P079,1
2025-11-24,P080,1
2025-11-24,P081,1
2025-11-24,P085,2
2025-11-24,P087,1
2025-11-24,P091,1
2025-11-24,P092,1
2025-11-25,P002,1
2025-11-25,P004,2
2025-11-25,P006,1
2025-11-25,P007,1
2025-11-25,P008,1
2025-11-25,P009,1
2025-11-25,P011,3
2025-11-25,P013,2
2025-11-25,P015,1
2025-11-25,P016,2
2025-11-25,P017,2
2025-11-25,P023,1
2025-11-25,P025,1
2025-11-25,P028,3
2025-11-25,P029,1
2025-11-25,P031,2
2025-11-25,P032,1
2025-11-25,P037,1
2025-11-25,P038,1
2025-11-25,P044,1
2025-11-25,P047,1
2025-11-25,P048,1
2025-11-25,P049,1
2025-11-25,P052,3
2025-11-25,P053,1
2025-11-25,P054,1
2025-11-25,P056,1
2025-11-25,P058,1
2025-11-25,P059,2
2025-11-25,P060,1
2025-11-25,P063,1
2025-11-25,P065,1
2025-11-25,P066,1
2025-11-25,P069,1
2025-11-25,P070,1
2025-11-25,P071,1
2025-11-25,P072,1
2025-11-25,P076,1
2025-11-25,P080,1
2025-11-25,P084,1
2025-11-25,P085,3
2025-11-25,P086,1
2025-11-25,P087,1
2025-11-25,P089,1
2025-11-25,P093,1
2025-11-26,P003,2
2025-11-26,P004,1
2025-11-26,P008,1
2025-11-26,P009,1
2025-11-26,P011,2
2025-11-26,P014,1
2025-11-26,P016,1
2025-11-26,P023,1
2025-11-26,P024,2
2025-11-26,P039,1
2025-11-26,P043,2
2025-11-26,P048,1
2025-11-26,P049,1
2025-11-26,P054,1
2025-11-26,P064,3
2025-11-26,P066,2
2025-11-26,P069,2
2025-11-26,P070,1
2025-11-26,P071,1
2025-11-26,P072,2
2025-11-26,P087,1
2025-11-26,P091,2
2025-11-26,P093,2
2025-11-27,P002,1
2025-11-27,P003,1
2025-11-27,P004,1
2025-11-27,P007,1
2025-11-27,P009,1
2025-11-27,P011,1
2025-11-27,P014,1
2025-11-27,P016,1
2025-11-27,P017,3
2025-11-27,P021,1
2025-11-27,P024,1
2025-11-27,P025,1
2025-11-27,P028,1
2025-11-27,P029,1
2025-11-27,P031,2
2025-11-27,P037,2
2025-11-27,P038,1
2025-11-27,P044,1
2025-11-27,P047,1
2025-11-27,P048,1
2025-11-27,P053,1
2025-11-27,P054,1
2025-11-27,P055,2
2025-11-27,P058,1
2025-11-27,P060,2
2025-11-27,P063,1
2025-11-27,P064,2
2025-11-27,P066,1
2025-11-27,P068,1
2025-11-27,P069,1
2025-11-27,P070,2
2025-11-27,P071,2
2025-11-27,P072,1
2025-11-27,P073,1
2025-11-27,P078,1
2025-11-27,P083,1
2025-11-27,P086,2
2025-11-27,P087,1
2025-11-27,P089,1
2025-11-27,P091,1
2025-11-27,P092,1
2025-11-28,P003,1
2025-11-28,P009,1
2025-11-28,P010,2
2025-11-28,P011,1
2025-11-28,P015,1
2025-11-28,P016,2
2025-11-28,P017,1
2025-11-28,P021,1
2025-11-28,P023,1
2025-11-28,P024,1
2025-11-28,P025,1
2025-11-28,P027,2
2025-11-28,P028,1
2025-11-28,P031,1
2025-11-28,P032,1
2025-11-28,P033,3
2025-11-28,P036,1
2025-11-28,P037,1
2025-11-28,P040,1
2025-11-28,P051,2
2025-11-28,P052,1
2025-11-28,P054,1
2025-11-28,P058,1
2025-11-28,P068,2
2025-11-28,P070,3
2025-11-28,P073,1
2025-11-28,P080,2
2025-11-28,P081,2
2025-11-28,P084,1
2025-11-28,P085,1
2025-11-28,P086,2
2025-11-28,P087,2
2025-11-28,P092,1
2025-11-28,P093,1
2025-11-29,P002,1
2025-11-29,P003,2
2025-11-29,P006,1
2025-11-29,P008,1
2025-11-29,P010,2
2025-11-29,P011,1
2025-11-29,P013,1
2025-11-29,P014,1
2025-11-29,P017,1
2025-11-29,P018,1
2025-11-29,P025,1
2025-11-29,P028,1
2025-11-29,P029,1
2025-11-29,P031,1
2025-11-29,P036,1
2025-11-29,P037,2
2025-11-29,P044,1
2025-11-29,P049,1
2025-11-29,P052,1
2025-11-29,P053,2
2025-11-29,P054,1
2025-11-29,P055,3
2025-11-29,P058,1
2025-11-29,P059,1
2025-11-29,P063,2
2025-11-29,P071,2
2025-11-29,P072,1
2025-11-29,P073,2
2025-11-29,P076,1
2025-11-29,P079,1
2025-11-29,P083,2
2025-11-29,P085,2
2025-11-29,P087,1
2025-11-29,P089,1
2025-11-29,P091,1
2025-11-30,P002,1
2025-11-30,P004,1
2025-11-30,P006,1
2025-11-30,P007,1
2025-11-30,P008,2
2025-11-30,P009,3
2025-11-30,P011,1
2025-11-30,P014,3
2025-11-30,P015,1
2025-11-30,P016,1
2025-11-30,P017,1
2025-11-30,P018,1
2025-11-30,P021,1
2025-11-30,P024,1
2025-11-30,P027,1
2025-11-30,P029,1
2025-11-30,P032,1
2025-11-30,P033,1
2025-11-30,P038,2
2025-11-30,P040,1
2025-11-30,P043,2
2025-11-30,P044,1
2025-11-30,P048,1
2025-11-30,P051,1
2025-11-30,P054,1
2025-11-30,P055,1
2025-11-30,P056,2
2025-11-30,P060,1
2025-11-30,P063,1
2025-11-30,P064,1
2025-11-30,P073,1
2025-11-30,P074,2
2025-11-30,P080,1
2025-11-30,P081,1
2025-11-30,P083,1
2025-11-30,P084,1
2025-11-30,P085,3
2025-11-30,P091,1
2025-11-30,P092,1
2025-12-01,P004,3
2025-12-01,P006,2
2025-12-01,P009,1
2025-12-01,P014,1
2025-12-01,P015,3
2025-12-01,P023,2
2025-12-01,P025,2
2025-12-01,P028,1
2025-12-01,P029,1
2025-12-01,P037,2
2025-12-01,P039,2
2025-12-01,P044,1
2025-12-01,P047,1
2025-12-01,P049,1
2025-12-01,P051,3
2025-12-01,P055,3
2025-12-01,P056,1
2025-12-01,P058,1
2025-12-01,P059,1
2025-12-01,P063,2
2025-12-01,P073,1
2025-12-01,P074,1
2025-12-01,P075,1
2025-12-01,P076,1
2025-12-01,P078,4
2025-12-01,P079,1
2025-12-01,P080,2
2025-12-01,P083,1
2025-12-01,P084,1
2025-12-01,P086,1
2025-12-01,P091,1
2025-12-01,P092,2
2025-12-01,P093,3
2025-12-02,P011,2
2025-12-02,P021,1
2025-12-02,P023,1
2025-12-02,P025,1
2025-12-02,P027,1
2025-12-02,P028,1
2025-12-02,P031,1
2025-12-02,P032,3
2025-12-02,P033,2
2025-12-02,P036,1
2025-12-02,P037,1
2025-12-02,P038,1
2025-12-02,P040,2
2025-12-02,P044,2
2025-12-02,P048,2
2025-12-02,P049,1
2025-12-02,P053,1
2025-12-02,P054,2
2025-12-02,P056,1
2025-12-02,P058,1
2025-12-02,P060,1
2025-12-02,P063,1
2025-12-02,P064,1
2025-12-02,P066,1
2025-12-02,P073,3
2025-12-02,P075,2
2025-12-02,P078,1
2025-12-02,P080,1
2025-12-02,P084,1
2025-12-02,P086,2
2025-12-02,P087,2
2025-12-02,P089,2
2025-12-02,P091,1
2025-12-02,P093,1
2025-12-03,P002,1
2025-12-03,P006,1
2025-12-03,P010,1
2025-12-03,P011,2
2025-12-03,P014,2
2025-12-03,P015,1
2025-12-03,P018,1
2025-12-03,P021,2
2025-12-03,P025,1
2025-12-03,P027,2
2025-12-03,P028,2
2025-12-03,P029,2
2025-12-03,P032,1
2025-12-03,P037,2
2025-12-03,P038,1
2025-12-03,P043,3
2025-12-03,P047,2
2025-12-03,P048,1
2025-12-03,P051,3
2025-12-03,P053,1
2025-12-03,P054,1
2025-12-03,P055,1
2025-12-03,P057,1
2025-12-03,P058,1
2025-12-03,P060,2
2025-12-03,P063,2
2025-12-03,P066,1
2025-12-03,P068,1
2025-12-03,P070,1
2025-12-03,P073,1
2025-12-03,P079,1
2025-12-03,P080,1
2025-12-03,P081,1
2025-12-03,P086,1
2025-12-03,P093,1
2025-12-04,P002,1
2025-12-04,P004,1
2025-12-04,P008,1
2025-12-04,P011,2
2025-12-04,P013,3
2025-12-04,P014,1
2025-12-04,P015,1
2025-12-04,P023,1
2025-12-04,P027,1
2025-12-04,P028,1
2025-12-04,P032,2
2025-12-04,P033,1
2025-12-04,P036,2
2025-12-04,P038,1
2025-12-04,P039,1
2025-12-04,P048,1
2025-12-04,P049,2
2025-12-04,P055,1
2025-12-04,P060,1
2025-12-04,P066,1
2025-12-04,P068,1
2025-12-04,P071,1
2025-12-04,P072,1
2025-12-04,P074,1
2025-12-04,P076,1
2025-12-04,P078,4
2025-12-04,P080,2
2025-12-04,P081,1
2025-12-04,P083,2
2025-12-04,P087,5
2025-12-04,P091,2
2025-12-05,P002,1
2025-12-05,P006,2
2025-12-05,P007,1
2025-12-05,P015,2
2025-12-05,P017,1
2025-12-05,P021,1
2025-12-05,P024,1
2025-12-05,P028,1
2025-12-05,P040,2
2025-12-05,P043,2
2025-12-05,P044,1
2025-12-05,P049,1
2025-12-05,P051,2
2025-12-05,P052,1
2025-12-05,P056,1
2025-12-05,P058,1
2025-12-05,P059,1
2025-12-05,P064,1
2025-12-05,P068,1
2025-12-05,P069,1
2025-12-05,P071,2
2025-12-05,P072,1
2025-12-05,P078,1
2025-12-05,P079,1
2025-12-05,P080,1
2025-12-05,P091,1
2025-12-05,P093,1
2025-12-06,P002,1
2025-12-06,P008,2
2025-12-06,P009,1
2025-12-06,P010,1
2025-12-06,P013,2
2025-12-06,P014,1
2025-12-06,P015,1
2025-12-06,P017,1
2025-12-06,P018,1
2025-12-06,P023,3
2025-12-06,P024,1
2025-12-06,P025,1
2025-12-06,P028,2
2025-12-06,P029,1
2025-12-06,P032,1
2025-12-06,P033,1
2025-12-06,P036,1
2025-12-06,P037,1
2025-12-06,P038,1
2025-12-06,P039,1
2025-12-06,P040,1
2025-12-06,P047,1
2025-12-06,P048,1
2025-12-06,P051,2
2025-12-06,P053,2
2025-12-06,P055,1
2025-12-06,P063,1
2025-12-06,P065,1
2025-12-06,P066,2
2025-12-06,P068,1
2025-12-06,P073,1
2025-12-06,P074,1
2025-12-06,P076,1
2025-12-06,P078,1
2025-12-06,P079,3
2025-12-06,P080,1
2025-12-06,P083,2
2025-12-06,P084,2
2025-12-06,P091,1
2025-12-06,P093,1
2025-12-07,P004,1
2025-12-07,P006,1
2025-12-07,P008,2
2025-12-07,P011,1
2025-12-07,P013,1
2025-12-07,P014,1
2025-12-07,P016,1
2025-12-07,P017,1
2025-12-07,P018,1
2025-12-07,P023,2
2025-12-07,P025,1
2025-12-07,P028,1
2025-12-07,P031,1
2025-12-07,P032,2
2025-12-07,P033,1
2025-12-07,P036,2
2025-12-07,P039,1
2025-12-07,P043,3
2025-12-07,P044,4
2025-12-07,P048,1
2025-12-07,P049,2
2025-12-07,P051,1
2025-12-07,P055,1
2025-12-07,P057,4
2025-12-07,P058,3
2025-12-07,P060,1
2025-12-07,P063,1
2025-12-07,P066,3
2025-12-07,P069,1
2025-12-07,P070,1
2025-12-07,P071,1
2025-12-07,P072,2
2025-12-07,P074,2
2025-12-07,P078,1
2025-12-07,P079,2
2025-12-07,P080,1
2025-12-07,P086,1
2025-12-07,P087,1
2025-12-07,P089,1
2025-12-07,P091,3
2025-12-08,P002,1
2025-12-08,P003,1
2025-12-08,P007,2
2025-12-08,P013,4
2025-12-08,P023,1
2025-12-08,P025,1
2025-12-08,P027,1
2025-12-08,P029,2
2025-12-08,P032,1
2025-12-08,P033,4
2025-12-08,P040,2
2025-12-08,P048,1
2025-12-08,P049,2
2025-12-08,P052,2
2025-12-08,P053,1
2025-12-08,P059,1
2025-12-08,P060,1
2025-12-08,P066,1
2025-12-08,P070,1
2025-12-08,P071,3
2025-12-08,P074,1
2025-12-08,P077,1
2025-12-08,P081,1
2025-12-08,P083,1
2025-12-08,P084,1
2025-12-08,P085,1
2025-12-08,P086,1
2025-12-08,P089,1
2025-12-08,P093,3
2025-12-09,P003,1
2025-12-09,P004,1
2025-12-09,P006,1
2025-12-09,P009,1
2025-12-09,P010,3
2025-12-09,P016,1
2025-12-09,P021,2
2025-12-09,P025,1
2025-12-09,P027,1
2025-12-09,P029,1
2025-12-09,P031,1
2025-12-09,P032,2
2025-12-09,P033,1
2025-12-09,P037,2
2025-12-09,P044,1
2025-12-09,P047,1
2025-12-09,P048,1
2025-12-09,P051,1
2025-12-09,P052,2
2025-12-09,P055,2
2025-12-09,P056,1
2025-12-09,P058,1
2025-12-09,P064,2
2025-12-09,P065,1
2025-12-09,P068,1
2025-12-09,P070,1
2025-12-09,P071,1
2025-12-09,P073,2
2025-12-09,P074,1
2025-12-09,P075,1
2025-12-09,P076,1
2025-12-09,P077,1
2025-12-09,P079,1
2025-12-09,P083,1
2025-12-09,P085,1
2025-12-09,P087,2
2025-12-09,P089,1
2025-12-10,P003,1
2025-12-10,P006,1
2025-12-10,P007,1
2025-12-10,P009,1
2025-12-10,P010,1
2025-12-10,P011,3
2025-12-10,P014,1
2025-12-10,P016,1
2025-12-10,P017,2
2025-12-10,P018,1
2025-12-10,P024,1
2025-12-10,P027,2
2025-12-10,P031,4
2025-12-10,P033,1
2025-12-10,P037,1
2025-12-10,P040,1
2025-12-10,P043,1
2025-12-10,P044,1
2025-12-10,P048,1
2025-12-10,P051,1
2025-12-10,P054,1
2025-12-10,P055,1
2025-12-10,P056,1
2025-12-10,P057,1
2025-12-10,P059,3
2025-12-10,P060,1
2025-12-10,P063,1
2025-12-10,P068,2
2025-12-10,P069,1
2025-12-10,P070,1
2025-12-10,P072,1
2025-12-10,P076,1
2025-12-10,P078,1
2025-12-10,P080,1
2025-12-10,P085,3
2025-12-10,P087,1
2025-12-10,P092,1
2025-12-10,P093,1
2025-12-11,P003,1
2025-12-11,P004,1
2025-12-11,P006,1
2025-12-11,P007,1
2025-12-11,P009,1
2025-12-11,P011,1
2025-12-11,P017,1
2025-12-11,P018,1
2025-12-11,P023,2
2025-12-11,P024,1
2025-12-11,P025,1
2025-12-11,P027,1
2025-12-11,P028,1
2025-12-11,P031,2
2025-12-11,P032,1
2025-12-11,P033,1
2025-12-11,P038,1
2025-12-11,P047,1
2025-12-11,P051,1
2025-12-11,P057,1
2025-12-11,P058,2
2025-12-11,P064,2
2025-12-11,P065,1
2025-12-11,P066,1
2025-12-11,P068,1
2025-12-11,P069,3
2025-12-11,P070,2
2025-12-11,P071,1
2025-12-11,P075,1
2025-12-11,P077,1
2025-12-11,P078,2
2025-12-11,P081,1
2025-12-11,P083,1
2025-12-11,P085,1
2025-12-11,P086,1
2025-12-11,P087,1
2025-12-11,P091,2
2025-12-11,P093,2
2025-12-12,P002,4
2025-12-12,P004,1
2025-12-12,P006,1
2025-12-12,P007,1
2025-12-12,P009,2
2025-12-12,P010,3
2025-12-12,P011,1
2025-12-12,P014,3
2025-12-12,P016,1
2025-12-12,P018,3
2025-12-12,P021,4
2025-12-12,P025,1
